DateTime,Junction,Vehicles,ID,Day
2016-02-21 06:00:00,1,17,20160221061,Sunday
2016-02-21 07:00:00,1,17,20160221071,Sunday
2016-02-21 08:00:00,1,16,20160221081,Sunday
2016-02-21 09:00:00,1,23,20160221091,Sunday
2016-02-21 10:00:00,1,21,20160221101,Sunday
2016-02-21 11:00:00,1,26,20160221111,Sunday
2016-02-21 12:00:00,1,25,20160221121,Sunday
2016-02-21 13:00:00,1,22,20160221131,Sunday
2016-02-21 14:00:00,1,22,20160221141,Sunday
2016-02-21 15:00:00,1,25,20160221151,Sunday
2016-02-21 16:00:00,1,25,20160221161,Sunday
2016-02-21 17:00:00,1,25,20160221171,Sunday
2016-02-21 18:00:00,1,28,20160221181,Sunday
2016-02-21 19:00:00,1,29,20160221191,Sunday
2016-02-21 20:00:00,1,28,20160221201,Sunday
2016-02-21 21:00:00,1,28,20160221211,Sunday
2016-02-21 22:00:00,1,29,20160221221,Sunday
2016-02-21 23:00:00,1,32,20160221231,Sunday
2016-02-22 00:00:00,1,32,20160222001,Monday
2016-02-22 01:00:00,1,21,20160222011,Monday
2016-02-22 02:00:00,1,24,20160222021,Monday
2016-02-22 03:00:00,1,22,20160222031,Monday
2016-02-22 04:00:00,1,19,20160222041,Monday
2016-02-22 05:00:00,1,18,20160222051,Monday
2016-02-22 06:00:00,1,19,20160222061,Monday
2016-02-22 07:00:00,1,25,20160222071,Monday
2016-02-22 08:00:00,1,22,20160222081,Monday
2016-02-22 09:00:00,1,30,20160222091,Monday
2016-02-22 10:00:00,1,41,20160222101,Monday
2016-02-22 11:00:00,1,41,20160222111,Monday
2016-02-22 12:00:00,1,41,20160222121,Monday
2016-02-22 13:00:00,1,37,20160222131,Monday
2016-02-22 14:00:00,1,39,20160222141,Monday
2016-02-22 15:00:00,1,40,20160222151,Monday
2016-02-22 16:00:00,1,38,20160222161,Monday
2016-02-22 17:00:00,1,38,20160222171,Monday
2016-02-22 18:00:00,1,38,20160222181,Monday
2016-02-22 19:00:00,1,45,20160222191,Monday
2016-02-22 20:00:00,1,40,20160222201,Monday
2016-02-22 21:00:00,1,40,20160222211,Monday
2016-02-22 22:00:00,1,37,20160222221,Monday
2016-02-22 23:00:00,1,36,20160222231,Monday
2016-02-23 00:00:00,1,38,20160223001,Tuesday
2016-02-23 01:00:00,1,31,20160223011,Tuesday
2016-02-23 02:00:00,1,24,20160223021,Tuesday
2016-02-23 03:00:00,1,24,20160223031,Tuesday
2016-02-23 04:00:00,1,22,20160223041,Tuesday
2016-02-23 05:00:00,1,16,20160223051,Tuesday
2016-02-23 06:00:00,1,19,20160223061,Tuesday
2016-02-23 07:00:00,1,22,20160223071,Tuesday
2016-02-23 08:00:00,1,19,20160223081,Tuesday
2016-02-23 09:00:00,1,27,20160223091,Tuesday
2016-02-23 10:00:00,1,33,20160223101,Tuesday
2016-02-23 11:00:00,1,52,20160223111,Tuesday
2016-02-23 12:00:00,1,55,20160223121,Tuesday
2016-02-23 13:00:00,1,46,20160223131,Tuesday
2016-02-23 14:00:00,1,49,20160223141,Tuesday
2016-02-23 15:00:00,1,48,20160223151,Tuesday
2016-02-23 16:00:00,1,43,20160223161,Tuesday
2016-02-23 17:00:00,1,40,20160223171,Tuesday
2016-02-23 18:00:00,1,44,20160223181,Tuesday
2016-02-23 19:00:00,1,46,20160223191,Tuesday
2016-02-23 20:00:00,1,43,20160223201,Tuesday
2016-02-23 21:00:00,1,41,20160223211,Tuesday
2016-02-23 22:00:00,1,42,20160223221,Tuesday
2016-02-23 23:00:00,1,43,20160223231,Tuesday
2016-02-24 00:00:00,1,35,20160224001,Wednesday
2016-02-24 01:00:00,1,33,20160224011,Wednesday
2016-02-24 02:00:00,1,29,20160224021,Wednesday
2016-02-24 03:00:00,1,25,20160224031,Wednesday
2016-02-24 04:00:00,1,21,20160224041,Wednesday
2016-02-24 05:00:00,1,18,20160224051,Wednesday
2016-02-24 06:00:00,1,21,20160224061,Wednesday
2016-02-24 07:00:00,1,24,20160224071,Wednesday
2016-02-24 08:00:00,1,28,20160224081,Wednesday
2016-02-24 09:00:00,1,34,20160224091,Wednesday
2016-02-24 10:00:00,1,43,20160224101,Wednesday
2016-02-24 11:00:00,1,45,20160224111,Wednesday
2016-02-24 12:00:00,1,45,20160224121,Wednesday
2016-02-24 13:00:00,1,58,20160224131,Wednesday
2016-02-24 14:00:00,1,50,20160224141,Wednesday
2016-02-24 15:00:00,1,44,20160224151,Wednesday
2016-02-24 16:00:00,1,42,20160224161,Wednesday
2016-02-24 17:00:00,1,42,20160224171,Wednesday
2016-02-24 18:00:00,1,44,20160224181,Wednesday
2016-02-24 19:00:00,1,45,20160224191,Wednesday
2016-02-24 20:00:00,1,40,20160224201,Wednesday
2016-02-24 21:00:00,1,44,20160224211,Wednesday
2016-02-24 22:00:00,1,43,20160224221,Wednesday
2016-02-24 23:00:00,1,39,20160224231,Wednesday
2016-02-25 00:00:00,1,36,20160225001,Thursday
2016-02-25 01:00:00,1,34,20160225011,Thursday
2016-02-25 02:00:00,1,26,20160225021,Thursday
2016-02-25 03:00:00,1,26,20160225031,Thursday
2016-02-25 04:00:00,1,21,20160225041,Thursday
2016-02-25 05:00:00,1,21,20160225051,Thursday
2016-02-25 06:00:00,1,19,20160225061,Thursday
2016-02-25 07:00:00,1,25,20160225071,Thursday
2016-02-25 08:00:00,1,28,20160225081,Thursday
2016-02-25 09:00:00,1,29,20160225091,Thursday
2016-02-25 10:00:00,1,41,20160225101,Thursday
2016-02-25 11:00:00,1,38,20160225111,Thursday
2016-02-25 12:00:00,1,37,20160225121,Thursday
2016-02-25 13:00:00,1,34,20160225131,Thursday
2016-02-25 14:00:00,1,34,20160225141,Thursday
2016-02-25 15:00:00,1,37,20160225151,Thursday
2016-02-25 16:00:00,1,37,20160225161,Thursday
2016-02-25 17:00:00,1,37,20160225171,Thursday
2016-02-25 18:00:00,1,36,20160225181,Thursday
2016-02-25 19:00:00,1,38,20160225191,Thursday
2016-02-25 20:00:00,1,33,20160225201,Thursday
2016-02-25 21:00:00,1,34,20160225211,Thursday
2016-02-25 22:00:00,1,36,20160225221,Thursday
2016-02-25 23:00:00,1,36,20160225231,Thursday
2016-02-26 00:00:00,1,37,20160226001,Friday
2016-02-26 01:00:00,1,38,20160226011,Friday
2016-02-26 02:00:00,1,25,20160226021,Friday
2016-02-26 03:00:00,1,23,20160226031,Friday
2016-02-26 04:00:00,1,21,20160226041,Friday
2016-02-26 05:00:00,1,20,20160226051,Friday
2016-02-26 06:00:00,1,19,20160226061,Friday
2016-02-26 07:00:00,1,20,20160226071,Friday
2016-02-26 08:00:00,1,25,20160226081,Friday
2016-02-26 09:00:00,1,25,20160226091,Friday
2016-02-26 10:00:00,1,38,20160226101,Friday
2016-02-26 11:00:00,1,41,20160226111,Friday
2016-02-26 12:00:00,1,40,20160226121,Friday
2016-02-26 13:00:00,1,33,20160226131,Friday
2016-02-26 14:00:00,1,39,20160226141,Friday
2016-02-26 15:00:00,1,36,20160226151,Friday
2016-02-26 16:00:00,1,38,20160226161,Friday
2016-02-26 17:00:00,1,36,20160226171,Friday
2016-02-26 18:00:00,1,34,20160226181,Friday
2016-02-26 19:00:00,1,52,20160226191,Friday
2016-02-26 20:00:00,1,44,20160226201,Friday
2016-02-26 21:00:00,1,39,20160226211,Friday
2016-02-26 22:00:00,1,32,20160226221,Friday
2016-02-26 23:00:00,1,32,20160226231,Friday
2016-02-27 00:00:00,1,34,20160227001,Saturday
2016-02-27 01:00:00,1,28,20160227011,Saturday
2016-02-27 02:00:00,1,23,20160227021,Saturday
2016-02-27 03:00:00,1,23,20160227031,Saturday
2016-02-27 04:00:00,1,17,20160227041,Saturday
2016-02-27 05:00:00,1,15,20160227051,Saturday
2016-02-27 06:00:00,1,13,20160227061,Saturday
2016-02-27 07:00:00,1,14,20160227071,Saturday
2016-02-27 08:00:00,1,20,20160227081,Saturday
2016-02-27 09:00:00,1,23,20160227091,Saturday
2016-02-27 10:00:00,1,27,20160227101,Saturday
2016-02-27 11:00:00,1,27,20160227111,Saturday
2016-02-27 12:00:00,1,24,20160227121,Saturday
2016-02-27 13:00:00,1,24,20160227131,Saturday
2016-02-27 14:00:00,1,25,20160227141,Saturday
2016-02-27 15:00:00,1,23,20160227151,Saturday
2016-02-27 16:00:00,1,22,20160227161,Saturday
2016-02-27 17:00:00,1,23,20160227171,Saturday
2016-02-27 18:00:00,1,23,20160227181,Saturday
2016-02-27 19:00:00,1,26,20160227191,Saturday
2016-02-27 20:00:00,1,30,20160227201,Saturday
2016-02-27 21:00:00,1,24,20160227211,Saturday
2016-02-27 22:00:00,1,32,20160227221,Saturday
2016-02-27 23:00:00,1,28,20160227231,Saturday
2016-02-28 00:00:00,1,27,20160228001,Sunday
2016-02-28 01:00:00,1,25,20160228011,Sunday
2016-02-28 02:00:00,1,20,20160228021,Sunday
2016-02-28 03:00:00,1,19,20160228031,Sunday
2016-02-28 04:00:00,1,14,20160228041,Sunday
2016-02-28 05:00:00,1,16,20160228051,Sunday
2016-02-28 06:00:00,1,13,20160228061,Sunday
2016-02-28 07:00:00,1,16,20160228071,Sunday
2016-02-28 08:00:00,1,16,20160228081,Sunday
2016-02-28 09:00:00,1,19,20160228091,Sunday
2016-02-28 10:00:00,1,23,20160228101,Sunday
2016-02-28 11:00:00,1,24,20160228111,Sunday
2016-02-28 12:00:00,1,25,20160228121,Sunday
2016-02-28 13:00:00,1,23,20160228131,Sunday
2016-02-28 14:00:00,1,22,20160228141,Sunday
2016-02-28 15:00:00,1,22,20160228151,Sunday
2016-02-28 16:00:00,1,22,20160228161,Sunday
2016-02-28 17:00:00,1,25,20160228171,Sunday
2016-02-28 18:00:00,1,23,20160228181,Sunday
2016-02-28 19:00:00,1,28,20160228191,Sunday
2016-02-28 20:00:00,1,27,20160228201,Sunday
2016-02-28 21:00:00,1,25,20160228211,Sunday
2016-02-28 22:00:00,1,30,20160228221,Sunday
2016-02-28 23:00:00,1,29,20160228231,Sunday
2016-02-29 00:00:00,1,28,20160229001,Monday
2016-02-29 01:00:00,1,26,20160229011,Monday
2016-02-29 02:00:00,1,24,20160229021,Monday
2016-02-29 03:00:00,1,21,20160229031,Monday
2016-02-29 04:00:00,1,22,20160229041,Monday
2016-02-29 05:00:00,1,22,20160229051,Monday
2016-02-29 06:00:00,1,27,20160229061,Monday
2016-02-29 07:00:00,1,30,20160229071,Monday
2016-02-29 08:00:00,1,36,20160229081,Monday
2016-02-29 09:00:00,1,49,20160229091,Monday
2016-02-29 10:00:00,1,64,20160229101,Monday
2016-02-29 11:00:00,1,62,20160229111,Monday
2016-02-29 12:00:00,1,58,20160229121,Monday
2016-02-29 13:00:00,1,54,20160229131,Monday
2016-02-29 14:00:00,1,48,20160229141,Monday
2016-02-29 15:00:00,1,54,20160229151,Monday
2016-02-29 16:00:00,1,49,20160229161,Monday
2016-02-29 17:00:00,1,52,20160229171,Monday
2016-02-29 18:00:00,1,54,20160229181,Monday
2016-02-29 19:00:00,1,54,20160229191,Monday
2016-02-29 20:00:00,1,51,20160229201,Monday
2016-02-29 21:00:00,1,52,20160229211,Monday
2016-02-29 22:00:00,1,51,20160229221,Monday
2016-02-29 23:00:00,1,44,20160229231,Monday
2016-03-01 00:00:00,1,42,20160301001,Tuesday
2016-03-01 01:00:00,1,39,20160301011,Tuesday
2016-03-01 02:00:00,1,39,20160301021,Tuesday
2016-03-01 03:00:00,1,30,20160301031,Tuesday
2016-03-01 04:00:00,1,26,20160301041,Tuesday
2016-03-01 05:00:00,1,25,20160301051,Tuesday
2016-03-01 06:00:00,1,27,20160301061,Tuesday
2016-03-01 07:00:00,1,30,20160301071,Tuesday
2016-03-01 08:00:00,1,33,20160301081,Tuesday
2016-03-01 09:00:00,1,37,20160301091,Tuesday
2016-03-01 10:00:00,1,38,20160301101,Tuesday
2016-03-01 11:00:00,1,41,20160301111,Tuesday
2016-03-01 12:00:00,1,44,20160301121,Tuesday
2016-03-01 13:00:00,1,43,20160301131,Tuesday
2016-03-01 14:00:00,1,42,20160301141,Tuesday
2016-03-01 15:00:00,1,44,20160301151,Tuesday
2016-03-01 16:00:00,1,40,20160301161,Tuesday
2016-03-01 17:00:00,1,38,20160301171,Tuesday
2016-03-01 18:00:00,1,37,20160301181,Tuesday
2016-03-01 19:00:00,1,40,20160301191,Tuesday
2016-03-01 20:00:00,1,41,20160301201,Tuesday
2016-03-01 21:00:00,1,47,20160301211,Tuesday
2016-03-01 22:00:00,1,46,20160301221,Tuesday
2016-03-01 23:00:00,1,40,20160301231,Tuesday
2016-03-02 00:00:00,1,35,20160302001,Wednesday
2016-03-02 01:00:00,1,36,20160302011,Wednesday
2016-03-02 02:00:00,1,27,20160302021,Wednesday
2016-03-02 03:00:00,1,23,20160302031,Wednesday
2016-03-02 04:00:00,1,19,20160302041,Wednesday
2016-03-02 05:00:00,1,22,20160302051,Wednesday
2016-03-02 06:00:00,1,20,20160302061,Wednesday
2016-03-02 07:00:00,1,21,20160302071,Wednesday
2016-03-02 08:00:00,1,27,20160302081,Wednesday
2016-03-02 09:00:00,1,36,20160302091,Wednesday
2016-03-02 10:00:00,1,43,20160302101,Wednesday
2016-03-02 11:00:00,1,42,20160302111,Wednesday
2016-03-02 12:00:00,1,41,20160302121,Wednesday
2016-03-02 13:00:00,1,43,20160302131,Wednesday
2016-03-02 14:00:00,1,46,20160302141,Wednesday
2016-03-02 15:00:00,1,41,20160302151,Wednesday
2016-03-02 16:00:00,1,38,20160302161,Wednesday
2016-03-02 17:00:00,1,41,20160302171,Wednesday
2016-03-02 18:00:00,1,40,20160302181,Wednesday
2016-03-02 19:00:00,1,47,20160302191,Wednesday
2016-03-02 20:00:00,1,44,20160302201,Wednesday
2016-03-02 21:00:00,1,44,20160302211,Wednesday
2016-03-02 22:00:00,1,40,20160302221,Wednesday
2016-03-02 23:00:00,1,38,20160302231,Wednesday
2016-03-03 00:00:00,1,37,20160303001,Thursday
2016-03-03 01:00:00,1,32,20160303011,Thursday
2016-03-03 02:00:00,1,29,20160303021,Thursday
2016-03-03 03:00:00,1,25,20160303031,Thursday
2016-03-03 04:00:00,1,19,20160303041,Thursday
2016-03-03 05:00:00,1,16,20160303051,Thursday
2016-03-03 06:00:00,1,21,20160303061,Thursday
2016-03-03 07:00:00,1,24,20160303071,Thursday
2016-03-03 08:00:00,1,24,20160303081,Thursday
2016-03-03 09:00:00,1,29,20160303091,Thursday
2016-03-03 10:00:00,1,29,20160303101,Thursday
2016-03-03 11:00:00,1,41,20160303111,Thursday
2016-03-03 12:00:00,1,39,20160303121,Thursday
2016-03-03 13:00:00,1,34,20160303131,Thursday
2016-03-03 14:00:00,1,40,20160303141,Thursday
2016-03-03 15:00:00,1,38,20160303151,Thursday
2016-03-03 16:00:00,1,42,20160303161,Thursday
2016-03-03 17:00:00,1,35,20160303171,Thursday
2016-03-03 18:00:00,1,36,20160303181,Thursday
2016-03-03 19:00:00,1,41,20160303191,Thursday
2016-03-03 20:00:00,1,36,20160303201,Thursday
2016-03-03 21:00:00,1,36,20160303211,Thursday
2016-03-03 22:00:00,1,35,20160303221,Thursday
2016-03-03 23:00:00,1,35,20160303231,Thursday
2016-03-04 00:00:00,1,35,20160304001,Friday
2016-03-04 01:00:00,1,33,20160304011,Friday
2016-03-04 02:00:00,1,24,20160304021,Friday
2016-03-04 03:00:00,1,20,20160304031,Friday
2016-03-04 04:00:00,1,17,20160304041,Friday
2016-03-04 05:00:00,1,20,20160304051,Friday
2016-03-04 06:00:00,1,18,20160304061,Friday
2016-03-04 07:00:00,1,20,20160304071,Friday
2016-03-04 08:00:00,1,21,20160304081,Friday
2016-03-04 09:00:00,1,24,20160304091,Friday
2016-03-04 10:00:00,1,30,20160304101,Friday
2016-03-04 11:00:00,1,35,20160304111,Friday
2016-03-04 12:00:00,1,46,20160304121,Friday
2016-03-04 13:00:00,1,40,20160304131,Friday
2016-03-04 14:00:00,1,40,20160304141,Friday
2016-03-04 15:00:00,1,37,20160304151,Friday
2016-03-04 16:00:00,1,35,20160304161,Friday
2016-03-04 17:00:00,1,31,20160304171,Friday
2016-03-04 18:00:00,1,35,20160304181,Friday
2016-03-04 19:00:00,1,46,20160304191,Friday
2016-03-04 20:00:00,1,38,20160304201,Friday
2016-03-04 21:00:00,1,37,20160304211,Friday
2016-03-04 22:00:00,1,32,20160304221,Friday
2016-03-04 23:00:00,1,36,20160304231,Friday
2016-03-05 00:00:00,1,32,20160305001,Saturday
2016-03-05 01:00:00,1,28,20160305011,Saturday
2016-03-05 02:00:00,1,23,20160305021,Saturday
2016-03-05 03:00:00,1,22,20160305031,Saturday
2016-03-05 04:00:00,1,20,20160305041,Saturday
2016-03-05 05:00:00,1,17,20160305051,Saturday
2016-03-05 06:00:00,1,15,20160305061,Saturday
2016-03-05 07:00:00,1,19,20160305071,Saturday
2016-03-05 08:00:00,1,23,20160305081,Saturday
2016-03-05 09:00:00,1,22,20160305091,Saturday
2016-03-05 10:00:00,1,32,20160305101,Saturday
2016-03-05 11:00:00,1,29,20160305111,Saturday
2016-03-05 12:00:00,1,27,20160305121,Saturday
2016-03-05 13:00:00,1,28,20160305131,Saturday
2016-03-05 14:00:00,1,23,20160305141,Saturday
2016-03-05 15:00:00,1,24,20160305151,Saturday
2016-03-05 16:00:00,1,22,20160305161,Saturday
2016-03-05 17:00:00,1,25,20160305171,Saturday
2016-03-05 18:00:00,1,32,20160305181,Saturday
2016-03-05 19:00:00,1,35,20160305191,Saturday
2016-03-05 20:00:00,1,36,20160305201,Saturday
2016-03-05 21:00:00,1,28,20160305211,Saturday
2016-03-05 22:00:00,1,30,20160305221,Saturday
2016-03-05 23:00:00,1,26,20160305231,Saturday
2016-03-06 00:00:00,1,23,20160306001,Sunday
2016-03-06 01:00:00,1,24,20160306011,Sunday
2016-03-06 02:00:00,1,18,20160306021,Sunday
2016-03-06 03:00:00,1,18,20160306031,Sunday
2016-03-06 04:00:00,1,17,20160306041,Sunday
2016-03-06 05:00:00,1,15,20160306051,Sunday
2016-03-06 06:00:00,1,16,20160306061,Sunday
2016-03-06 07:00:00,1,18,20160306071,Sunday
2016-03-06 08:00:00,1,17,20160306081,Sunday
2016-03-06 09:00:00,1,22,20160306091,Sunday
2016-03-06 10:00:00,1,24,20160306101,Sunday
2016-03-06 11:00:00,1,24,20160306111,Sunday
2016-03-06 12:00:00,1,25,20160306121,Sunday
2016-03-06 13:00:00,1,25,20160306131,Sunday
2016-03-06 14:00:00,1,22,20160306141,Sunday
2016-03-06 15:00:00,1,23,20160306151,Sunday
2016-03-06 16:00:00,1,20,20160306161,Sunday
2016-03-06 17:00:00,1,24,20160306171,Sunday
2016-03-06 18:00:00,1,29,20160306181,Sunday
2016-03-06 19:00:00,1,30,20160306191,Sunday
2016-03-06 20:00:00,1,29,20160306201,Sunday
2016-03-06 21:00:00,1,27,20160306211,Sunday
2016-03-06 22:00:00,1,29,20160306221,Sunday
2016-03-06 23:00:00,1,30,20160306231,Sunday
2016-03-07 00:00:00,1,25,20160307001,Monday
2016-03-07 01:00:00,1,22,20160307011,Monday
2016-03-07 02:00:00,1,22,20160307021,Monday
2016-03-07 03:00:00,1,17,20160307031,Monday
2016-03-07 04:00:00,1,15,20160307041,Monday
2016-03-07 05:00:00,1,17,20160307051,Monday
2016-03-07 06:00:00,1,15,20160307061,Monday
2016-03-07 07:00:00,1,20,20160307071,Monday
2016-03-07 08:00:00,1,24,20160307081,Monday
2016-03-07 09:00:00,1,25,20160307091,Monday
2016-03-07 10:00:00,1,37,20160307101,Monday
2016-03-07 11:00:00,1,37,20160307111,Monday
2016-03-07 12:00:00,1,36,20160307121,Monday
2016-03-07 13:00:00,1,34,20160307131,Monday
2016-03-07 14:00:00,1,35,20160307141,Monday
2016-03-07 15:00:00,1,37,20160307151,Monday
2016-03-07 16:00:00,1,35,20160307161,Monday
2016-03-07 17:00:00,1,30,20160307171,Monday
2016-03-07 18:00:00,1,39,20160307181,Monday
2016-03-07 19:00:00,1,40,20160307191,Monday
2016-03-07 20:00:00,1,42,20160307201,Monday
2016-03-07 21:00:00,1,38,20160307211,Monday
2016-03-07 22:00:00,1,25,20160307221,Monday
2016-03-07 23:00:00,1,21,20160307231,Monday
2016-03-08 00:00:00,1,29,20160308001,Tuesday
2016-03-08 01:00:00,1,28,20160308011,Tuesday
2016-03-08 02:00:00,1,24,20160308021,Tuesday
2016-03-08 03:00:00,1,23,20160308031,Tuesday
2016-03-08 04:00:00,1,17,20160308041,Tuesday
2016-03-08 05:00:00,1,19,20160308051,Tuesday
2016-03-08 06:00:00,1,21,20160308061,Tuesday
2016-03-08 07:00:00,1,22,20160308071,Tuesday
2016-03-08 08:00:00,1,22,20160308081,Tuesday
2016-03-08 09:00:00,1,28,20160308091,Tuesday
2016-03-08 10:00:00,1,35,20160308101,Tuesday
2016-03-08 11:00:00,1,48,20160308111,Tuesday
2016-03-08 12:00:00,1,44,20160308121,Tuesday
2016-03-08 13:00:00,1,36,20160308131,Tuesday
2016-03-08 14:00:00,1,42,20160308141,Tuesday
2016-03-08 15:00:00,1,44,20160308151,Tuesday
2016-03-08 16:00:00,1,38,20160308161,Tuesday
2016-03-08 17:00:00,1,38,20160308171,Tuesday
2016-03-08 18:00:00,1,37,20160308181,Tuesday
2016-03-08 19:00:00,1,39,20160308191,Tuesday
2016-03-08 20:00:00,1,38,20160308201,Tuesday
2016-03-08 21:00:00,1,39,20160308211,Tuesday
2016-03-08 22:00:00,1,37,20160308221,Tuesday
2016-03-08 23:00:00,1,37,20160308231,Tuesday
2016-03-09 00:00:00,1,35,20160309001,Wednesday
2016-03-09 01:00:00,1,30,20160309011,Wednesday
2016-03-09 02:00:00,1,24,20160309021,Wednesday
2016-03-09 03:00:00,1,21,20160309031,Wednesday
2016-03-09 04:00:00,1,20,20160309041,Wednesday
2016-03-09 05:00:00,1,20,20160309051,Wednesday
2016-03-09 06:00:00,1,17,20160309061,Wednesday
2016-03-09 07:00:00,1,20,20160309071,Wednesday
2016-03-09 08:00:00,1,25,20160309081,Wednesday
2016-03-09 09:00:00,1,35,20160309091,Wednesday
2016-03-09 10:00:00,1,44,20160309101,Wednesday
2016-03-09 11:00:00,1,40,20160309111,Wednesday
2016-03-09 12:00:00,1,46,20160309121,Wednesday
2016-03-09 13:00:00,1,40,20160309131,Wednesday
2016-03-09 14:00:00,1,45,20160309141,Wednesday
2016-03-09 15:00:00,1,38,20160309151,Wednesday
2016-03-09 16:00:00,1,37,20160309161,Wednesday
2016-03-09 17:00:00,1,36,20160309171,Wednesday
2016-03-09 18:00:00,1,36,20160309181,Wednesday
2016-03-09 19:00:00,1,43,20160309191,Wednesday
2016-03-09 20:00:00,1,43,20160309201,Wednesday
2016-03-09 21:00:00,1,36,20160309211,Wednesday
2016-03-09 22:00:00,1,38,20160309221,Wednesday
2016-03-09 23:00:00,1,32,20160309231,Wednesday
2016-03-10 00:00:00,1,36,20160310001,Thursday
2016-03-10 01:00:00,1,28,20160310011,Thursday
2016-03-10 02:00:00,1,25,20160310021,Thursday
2016-03-10 03:00:00,1,24,20160310031,Thursday
2016-03-10 04:00:00,1,22,20160310041,Thursday
2016-03-10 05:00:00,1,20,20160310051,Thursday
2016-03-10 06:00:00,1,17,20160310061,Thursday
2016-03-10 07:00:00,1,20,20160310071,Thursday
2016-03-10 08:00:00,1,23,20160310081,Thursday
2016-03-10 09:00:00,1,31,20160310091,Thursday
2016-03-10 10:00:00,1,33,20160310101,Thursday
2016-03-10 11:00:00,1,34,20160310111,Thursday
2016-03-10 12:00:00,1,35,20160310121,Thursday
2016-03-10 13:00:00,1,33,20160310131,Thursday
2016-03-10 14:00:00,1,42,20160310141,Thursday
2016-03-10 15:00:00,1,35,20160310151,Thursday
2016-03-10 16:00:00,1,37,20160310161,Thursday
2016-03-10 17:00:00,1,34,20160310171,Thursday
2016-03-10 18:00:00,1,37,20160310181,Thursday
2016-03-10 19:00:00,1,34,20160310191,Thursday
2016-03-10 20:00:00,1,38,20160310201,Thursday
2016-03-10 21:00:00,1,37,20160310211,Thursday
2016-03-10 22:00:00,1,35,20160310221,Thursday
2016-03-10 23:00:00,1,33,20160310231,Thursday
2016-03-11 00:00:00,1,32,20160311001,Friday
2016-03-11 01:00:00,1,27,20160311011,Friday
2016-03-11 02:00:00,1,26,20160311021,Friday
2016-03-11 03:00:00,1,24,20160311031,Friday
2016-03-11 04:00:00,1,15,20160311041,Friday
2016-03-11 05:00:00,1,20,20160311051,Friday
2016-03-11 06:00:00,1,15,20160311061,Friday
2016-03-11 07:00:00,1,20,20160311071,Friday
2016-03-11 08:00:00,1,23,20160311081,Friday
2016-03-11 09:00:00,1,24,20160311091,Friday
2016-03-11 10:00:00,1,29,20160311101,Friday
2016-03-11 11:00:00,1,35,20160311111,Friday
2016-03-11 12:00:00,1,41,20160311121,Friday
2016-03-11 13:00:00,1,37,20160311131,Friday
2016-03-11 14:00:00,1,35,20160311141,Friday
2016-03-11 15:00:00,1,36,20160311151,Friday
2016-03-11 16:00:00,1,33,20160311161,Friday
2016-03-11 17:00:00,1,33,20160311171,Friday
2016-03-11 18:00:00,1,32,20160311181,Friday
2016-03-11 19:00:00,1,32,20160311191,Friday
2016-03-11 20:00:00,1,35,20160311201,Friday
2016-03-11 21:00:00,1,35,20160311211,Friday
2016-03-11 22:00:00,1,37,20160311221,Friday
2016-03-11 23:00:00,1,32,20160311231,Friday
2016-03-12 00:00:00,1,28,20160312001,Saturday
2016-03-12 01:00:00,1,24,20160312011,Saturday
2016-03-12 02:00:00,1,24,20160312021,Saturday
2016-03-12 03:00:00,1,19,20160312031,Saturday
2016-03-12 04:00:00,1,18,20160312041,Saturday
2016-03-12 05:00:00,1,13,20160312051,Saturday
2016-03-12 06:00:00,1,12,20160312061,Saturday
2016-03-12 07:00:00,1,16,20160312071,Saturday
2016-03-12 08:00:00,1,18,20160312081,Saturday
2016-03-12 09:00:00,1,23,20160312091,Saturday
2016-03-12 10:00:00,1,27,20160312101,Saturday
2016-03-12 11:00:00,1,31,20160312111,Saturday
2016-03-12 12:00:00,1,24,20160312121,Saturday
2016-03-12 13:00:00,1,26,20160312131,Saturday
2016-03-12 14:00:00,1,26,20160312141,Saturday
2016-03-12 15:00:00,1,27,20160312151,Saturday
2016-03-12 16:00:00,1,22,20160312161,Saturday
2016-03-12 17:00:00,1,23,20160312171,Saturday
2016-03-12 18:00:00,1,26,20160312181,Saturday
2016-03-12 19:00:00,1,31,20160312191,Saturday
2016-03-12 20:00:00,1,34,20160312201,Saturday
2016-03-12 21:00:00,1,31,20160312211,Saturday
2016-03-12 22:00:00,1,31,20160312221,Saturday
2016-03-12 23:00:00,1,34,20160312231,Saturday
2016-03-13 00:00:00,1,27,20160313001,Sunday
2016-03-13 01:00:00,1,22,20160313011,Sunday
2016-03-13 02:00:00,1,20,20160313021,Sunday
2016-03-13 03:00:00,1,14,20160313031,Sunday
2016-03-13 04:00:00,1,17,20160313041,Sunday
2016-03-13 05:00:00,1,16,20160313051,Sunday
2016-03-13 06:00:00,1,17,20160313061,Sunday
2016-03-13 07:00:00,1,17,20160313071,Sunday
2016-03-13 08:00:00,1,18,20160313081,Sunday
2016-03-13 09:00:00,1,21,20160313091,Sunday
2016-03-13 10:00:00,1,24,20160313101,Sunday
2016-03-13 11:00:00,1,23,20160313111,Sunday
2016-03-13 12:00:00,1,27,20160313121,Sunday
2016-03-13 13:00:00,1,23,20160313131,Sunday
2016-03-13 14:00:00,1,23,20160313141,Sunday
2016-03-13 15:00:00,1,20,20160313151,Sunday
2016-03-13 16:00:00,1,25,20160313161,Sunday
2016-03-13 17:00:00,1,21,20160313171,Sunday
2016-03-13 18:00:00,1,25,20160313181,Sunday
